Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Sergipe;Sergipe;9-CP-911-SE;9CP  0911  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1928D-SE;7CP1928DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;9,5136;0;9,5136;740;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;9-CP-912D-SE;9CP  0912D SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;3-CP-914-SE;3CP  0914  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;3-BRSA-1196D-SE;3CP1883DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;10,4216;0;10,4216;742;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1898-SE;7CP1898SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1927D-SE;7CP1927DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;7,7917;0;7,7917;741;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1946-SE;7CP1946SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;8,5903;0;8,5903;743;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-916D-SE;7CP  0916D SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1626D-SE;7CP1626DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Sergipe;Sergipe;7-CP-1627D-SE;7CP1627DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,33;7,73;6,49;2,17;2,58;1,08;0,72;0,64;0,12;0,11;0,01;0;0,01;0;2,13;13,88;2,08426;538,14501;33331,0645;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-487-RN;7ARG 0487  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;10,2445;0;10,2445;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-489D-RN;7ARG 0489D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;9,075;0;9,075;680;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-490D-RN;7ARG 0490D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;1,0563;0;1,0563;656;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-493-RN;7ARG 0493  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;7,0959;0;7,0959;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-494-RN;7ARG 0494  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-495-RN;7ARG 0495  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0,5683;0;0,5683;700;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-496-RN;7ARG 0496  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;2,3656;0;2,3656;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-501-RN;7ARG 0501  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;1,7977;0;1,7977;623;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-498-RN;7ARG 0498  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;10,3407;0;10,3407;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-499-RN;7ARG 0499  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-491D-RN;7ARG 0491D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0,4253;0;0,4253;522;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-497-RN;7ARG 0497  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-500-RN;7ARG 0500  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;8,2786;0;8,2786;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-488D-RN;7ARG 0488D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0,4253;0;0,4253;522;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-502-RN;7ARG 0502  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;20,4898;0;20,4898;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-505-RN;7ARG 0505  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;19,776;0;19,776;719;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-492D-RN;7ARG 0492D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;3,7698;0;3,7698;575;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-506-RN;7ARG 0506  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;18,3311;0;18,3311;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-PL-34-RN;7PL  0034  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;1,9289;0;1,9289;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-250-RN;7FP250RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-251-RN;7FP251RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;1,1551;0;1,1551;743;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-252-RN;7FP252RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;15,5922;0;15,5922;743;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-PL-35-RN;7PL  0035  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;2,7442;0;2,7442;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-107-RN;7FP  0107  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;5,2007;0;5,2007;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-108-RN;7FP  0108  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-254-RN;7FP254RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0,5776;0;0,5776;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-257-RN;7FP257RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-255-RN;7FP255RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-258-RN;7FP258RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-261-RN;7FP261RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;3,8161;0;3,8161;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-259-RN;7FP259RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;1,7333;0;1,7333;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-262-RN;7FP262RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-260H-RN;7FP260HRN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-265-RN;7FP265RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;5,7787;0;5,7787;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-266-RN;7FP266RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;2,2826;0;2,2826;735;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-269-RN;7FP269RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;30,6127;0;30,6127;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-503-RN;7ARG 0503  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;12,0523;0;12,0523;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-504-RN;7ARG 0504  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;5,3218;0;5,3218;730;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-507-RN;7ARG 0507  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;0,5172;0;0,5172;646;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-ARG-508-RN;7ARG 0508  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/10;1,1813;0;1,1813;729;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;23/12/2020 15:39
Sergipe;Sergipe;7-ARI-8-SE;7ARI8SE;ARUARI;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;46,99;18,13;15,13;4,64;6,04;2,59;1,85;1,32;0,36;0,11;0,04;0,01;0,03;0;2,53;0,23;2,07917;537,53294;43970,9285;23/12/2020 15:39
Sergipe;Sergipe;1-ARI-1-SE;1ARI 0001  SE;ARUARI;Petrobras;4,8E+14;2020/10;0;0;0;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;46,99;18,13;15,13;4,64;6,04;2,59;1,85;1,32;0,36;0,11;0,04;0,01;0,03;0;2,53;0,23;2,07917;537,53294;43970,9285;23/12/2020 15:39
Alagoas;Alagoas;1-BRSA-935-AL;1BEL1AL;ARAPAÇU;Petrobras;4,861E+16;2020/10;0;0;0;744;;;;< ºC;%;;%;> ºC;%;85,44;7,66;2,66;0,39;0,8;0,21;0,27;0,22;0,04;0,07;0,01;0,04;0,02;0;1,72;0,45;2,01783;530,16628;39158,4001;23/12/2020 15:39
Amazonas;Solimões;1-BRSA-769-AM;1ICB1AM;ARARA AZUL;Petrobras;4,861E+16;2020/10;0;1.250,91;1.250,91;720;2018/05;Urucu;49,2;< 210ºC;53.7%;210ºC a 500ºC;32.59%;> 500ºC;13.71%;73,94;10,72;3,08;0,38;0,9;0,19;0,25;0,2;0,04;0,02;0,01;0;0;0;10,12;0,15;2,00808;529,00848;36866,8129;23/12/2020 15:39
Amazonas;Solimões;3-BRSA-1106DA-AM;3ICB2DAAM;ARARA AZUL;Petrobras;4,861E+16;2020/10;0;0;0;0;2018/05;Urucu;49,2;< 210ºC;53.7%;210ºC a 500ºC;32.59%;> 500ºC;13.71%;73,94;10,72;3,08;0,38;0,9;0,19;0,25;0,2;0,04;0,02;0,01;0;0;0;10,12;0,15;2,00808;529,00848;36866,8129;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-264-RN;7FP264RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;4,0768;0;4,0768;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-267-RN;7FP267RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;3,4673;0;3,4673;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-273-RN;7FP273RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;4,8679;0;4,8679;739;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-272-RN;7FP272RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;9,7393;0;9,7393;742;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-270-RN;7FP270RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;11,5572;0;11,5572;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
Rio Grande do Norte;Potiguar;7-FP-271-RN;7FP271RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/10;2,8878;0;2,8878;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;23/12/2020 15:39
